StartDate,EndDate,tblConfig_ConfigID,TypeOfAssetID,Firmware Version,Comms Type,SpecialSettings,Config File,ConfigProcedure,CommentID,ConfigDateID,AssetID,tblConfigDates_ConfigID,TypeID,Instrument_ID,Manufacturer,Model,Version,CalInterval,ServiceInterval,CalType,ServiceType,ImagePath,Attachments
25/12/2020,,46,50,1,NA,none,46,,0,120,120,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,121,121,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,122,122,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,123,123,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,124,124,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,125,125,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,126,126,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,127,127,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,128,128,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,129,129,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,130,130,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,131,131,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,132,132,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,133,133,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,134,134,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,135,135,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,136,136,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,137,137,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,138,138,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,139,139,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,140,140,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,141,141,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,142,142,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,143,143,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,144,144,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,145,145,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,146,129,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,147,147,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,148,148,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,149,149,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,150,150,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,151,151,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,152,152,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,47,54,1,Mini USB,none,47,,0,156,156,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,157,157,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,158,158,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,159,159,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,160,160,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,161,161,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,162,162,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,163,163,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,164,164,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,165,165,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,166,166,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,167,167,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,168,168,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,169,169,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,170,170,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,171,171,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,172,172,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,173,173,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,174,174,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,237,237,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,238,238,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,239,239,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,47,54,1,Mini USB,none,47,,0,240,240,47,54,PHENOCAM_LENS1,Mobotix,Lens,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0035.JPG,34
25/12/2020,,49,51,1,Ethernet,none,49,,0,154,154,49,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
25/12/2020,,49,51,1,Ethernet,none,49,,0,155,155,49,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
25/12/2020,,49,51,1,Ethernet,none,49,,0,235,235,49,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
25/12/2020,,50,52,1,Ethernet,none,50,,0,153,153,50,52,PHENOCAM,Mobotix,S15D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,32
25/12/2020,,51,55,1,SDI-12,none,51,,0,175,175,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,176,176,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,177,177,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,178,178,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,179,179,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,180,180,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,181,181,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,182,182,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,183,183,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,184,184,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,185,185,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,186,186,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,187,187,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,188,188,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,189,189,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,293,293,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,294,294,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,295,295,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,296,296,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,297,297,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,298,298,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,51,55,1,SDI-12,none,51,,0,299,299,51,55,TDT1,Acclima,TDT,SDI-12,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\20210119_102616.jpg,35
25/12/2020,,52,56,1,3G,none,52,,0,190,190,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,191,191,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,192,192,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,193,193,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,194,194,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,195,195,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,196,196,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,197,197,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,198,198,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,199,199,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,200,200,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,201,201,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,202,202,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,203,203,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,204,204,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,205,205,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,52,56,1,3G,none,52,,0,206,206,52,56,,Maestro,M100 3G,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_103320.jpg,36
25/12/2020,,53,57,1,2G,none,53,,0,207,207,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,208,208,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,209,209,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,210,210,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,211,210,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,212,212,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,213,213,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,214,214,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,215,215,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,216,216,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,217,217,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,218,218,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,219,219,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,220,220,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,221,221,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,222,222,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,223,223,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,224,224,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,225,225,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,226,226,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,227,227,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,228,228,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,53,57,1,2G,none,53,,0,229,229,53,57,MODEM,Campbell Scientific Ltd,COM110,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104427.jpg,37
25/12/2020,,54,58,1,2G,none,54,,0,230,230,54,58,,Wavecom,Fast Track Supreme,10,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104421.jpg,38
25/12/2020,,54,58,1,2G,none,54,,0,231,231,54,58,,Wavecom,Fast Track Supreme,10,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104421.jpg,38
25/12/2020,,55,59,1,2G,none,55,,0,232,232,55,59,,Wavecom,Fast Track Supreme,20,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104421.jpg,39
25/12/2020,,55,59,1,2G,none,55,,0,233,233,55,59,,Wavecom,Fast Track Supreme,20,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104421.jpg,39
25/12/2020,,55,59,1,2G,none,55,,0,234,234,55,59,,Wavecom,Fast Track Supreme,20,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210119_104421.jpg,39
25/12/2020,,56,62,1,NA,none,56,,0,241,241,56,62,,Sun Saver,10L,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_103748.jpg,42
25/12/2020,,56,62,1,NA,none,56,,0,242,242,56,62,,Sun Saver,10L,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_103748.jpg,42
25/12/2020,,56,62,1,NA,none,56,,0,243,243,56,62,,Sun Saver,10L,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_103748.jpg,42
25/12/2020,,56,62,1,NA,none,56,,0,244,244,56,62,,Sun Saver,10L,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_103748.jpg,42
25/12/2020,,56,62,1,NA,none,56,,0,245,245,56,62,,Sun Saver,10L,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_103748.jpg,42
25/12/2020,,56,62,1,NA,none,56,,0,246,246,56,62,,Sun Saver,10L,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_103748.jpg,42
25/12/2020,,56,62,1,NA,none,56,,0,247,247,56,62,,Sun Saver,10L,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_103748.jpg,42
25/12/2020,,56,62,1,NA,none,56,,0,248,248,56,62,,Sun Saver,10L,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_103748.jpg,42
25/12/2020,,56,62,1,NA,none,56,,0,249,249,56,62,,Sun Saver,10L,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_103748.jpg,42
25/12/2020,,56,62,1,NA,none,56,,0,250,250,56,62,,Sun Saver,10L,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_103748.jpg,42
25/12/2020,,56,62,1,NA,none,56,,0,251,251,56,62,,Sun Saver,10L,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_103748.jpg,42
25/12/2020,,57,65,1,Storage,none,57,,0,254,254,57,65,,Campbell Scientific Ltd,SM4M,Storage Module,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_104451.jpg,45
25/12/2020,,57,65,1,Storage,none,57,,0,255,255,57,65,,Campbell Scientific Ltd,SM4M,Storage Module,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_104451.jpg,45
25/12/2020,,57,65,1,Storage,none,57,,0,256,256,57,65,,Campbell Scientific Ltd,SM4M,Storage Module,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_104451.jpg,45
25/12/2020,,57,65,1,Storage,none,57,,0,257,257,57,65,,Campbell Scientific Ltd,SM4M,Storage Module,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_104451.jpg,45
25/12/2020,,57,65,1,Storage,none,57,,0,258,258,57,65,,Campbell Scientific Ltd,SM4M,Storage Module,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_104451.jpg,45
