FLAG_TS,METHOD_ID,PARAM_ID,PARAM_NUMERIC_VALUE,PARAM_TS_VALUE,PARAM_TIME_VALUE
COSMOS-SHEEP-CTS_MOD2_TEMP_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-CTS_MOD2_TEMP_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-CTS_MOD2_TEMP_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-CTS_MOD2_TEMP_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-CTS_MOD2_TEMP_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT1_VWC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT1_VWC_30MIN_RAW,RANGE,GT,100,,
COSMOS-SHEEP-TDT1_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT1_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT1_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT1_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT1_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,TDT_TSOIL_10_30MIN_RAW,
COSMOS-SHEEP-TDT1_VWC_30MIN_RAW,TDT_TSOIL,LT,1,,
COSMOS-SHEEP-TDT1_VWC_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT1_TSOIL_30MIN_RAW,RANGE,LT,-10,,
COSMOS-SHEEP-TDT1_TSOIL_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT1_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT1_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT1_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT1_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT1_TSOIL_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT1_SOILPERM_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT1_SOILPERM_30MIN_RAW,RANGE,GT,10,,
COSMOS-SHEEP-TDT1_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT1_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT1_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT1_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT1_SOILEC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT1_SOILEC_30MIN_RAW,RANGE,GT,25,,
COSMOS-SHEEP-TDT1_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT1_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT1_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT1_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT2_VWC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT2_VWC_30MIN_RAW,RANGE,GT,100,,
COSMOS-SHEEP-TDT2_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT2_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT2_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT2_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT2_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,TDT_TSOIL_10_30MIN_RAW,
COSMOS-SHEEP-TDT2_VWC_30MIN_RAW,TDT_TSOIL,LT,1,,
COSMOS-SHEEP-TDT2_VWC_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT2_TSOIL_30MIN_RAW,RANGE,LT,-10,,
COSMOS-SHEEP-TDT2_TSOIL_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT2_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT2_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT2_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT2_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT2_TSOIL_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT2_SOILPERM_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT2_SOILPERM_30MIN_RAW,RANGE,GT,10,,
COSMOS-SHEEP-TDT2_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT2_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT2_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT2_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT2_SOILEC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT2_SOILEC_30MIN_RAW,RANGE,GT,25,,
COSMOS-SHEEP-TDT2_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT2_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT2_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT2_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT3_VWC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT3_VWC_30MIN_RAW,RANGE,GT,100,,
COSMOS-SHEEP-TDT3_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT3_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT3_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT3_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT3_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,TDT_TSOIL_5_30MIN_RAW,
COSMOS-SHEEP-TDT3_VWC_30MIN_RAW,TDT_TSOIL,LT,1,,
COSMOS-SHEEP-TDT3_VWC_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT3_TSOIL_30MIN_RAW,RANGE,LT,-10,,
COSMOS-SHEEP-TDT3_TSOIL_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT3_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT3_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT3_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT3_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT3_TSOIL_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT3_SOILEC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT3_SOILEC_30MIN_RAW,RANGE,GT,25,,
COSMOS-SHEEP-TDT3_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT3_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT3_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT3_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT3_SOILPERM_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT3_SOILPERM_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT3_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT3_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT3_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT3_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT4_VWC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT4_VWC_30MIN_RAW,RANGE,GT,100,,
COSMOS-SHEEP-TDT4_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT4_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT4_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT4_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT4_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,TDT_TSOIL_5_30MIN_RAW,
COSMOS-SHEEP-TDT4_VWC_30MIN_RAW,TDT_TSOIL,LT,1,,
COSMOS-SHEEP-TDT4_VWC_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT4_TSOIL_30MIN_RAW,RANGE,LT,-10,,
COSMOS-SHEEP-TDT4_TSOIL_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT4_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT4_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT4_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT4_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT4_TSOIL_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT4_SOILEC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT4_SOILEC_30MIN_RAW,RANGE,GT,25,,
COSMOS-SHEEP-TDT4_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT4_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT4_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT4_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT4_SOILPERM_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT4_SOILPERM_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT4_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT4_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT4_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT4_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT5_VWC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT5_VWC_30MIN_RAW,RANGE,GT,100,,
COSMOS-SHEEP-TDT5_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT5_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT5_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT5_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT5_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,TDT_TSOIL_15_30MIN_RAW,
COSMOS-SHEEP-TDT5_VWC_30MIN_RAW,TDT_TSOIL,LT,1,,
COSMOS-SHEEP-TDT5_VWC_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT5_TSOIL_30MIN_RAW,RANGE,LT,-10,,
COSMOS-SHEEP-TDT5_TSOIL_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT5_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT5_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT5_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT5_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT5_TSOIL_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT5_SOILEC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT5_SOILEC_30MIN_RAW,RANGE,GT,25,,
COSMOS-SHEEP-TDT5_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT5_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT5_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT5_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT5_SOILPERM_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT5_SOILPERM_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT5_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT5_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT5_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT5_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT6_VWC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT6_VWC_30MIN_RAW,RANGE,GT,100,,
COSMOS-SHEEP-TDT6_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT6_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT6_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT6_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT6_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,TDT_TSOIL_15_30MIN_RAW,
COSMOS-SHEEP-TDT6_VWC_30MIN_RAW,TDT_TSOIL,LT,1,,
COSMOS-SHEEP-TDT6_VWC_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT6_TSOIL_30MIN_RAW,RANGE,LT,-10,,
COSMOS-SHEEP-TDT6_TSOIL_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT6_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT6_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT6_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT6_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT6_TSOIL_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT6_SOILEC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT6_SOILEC_30MIN_RAW,RANGE,GT,25,,
COSMOS-SHEEP-TDT6_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT6_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT6_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT6_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT6_SOILPERM_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT6_SOILPERM_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT6_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT6_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT6_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT6_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT7_VWC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT7_VWC_30MIN_RAW,RANGE,GT,100,,
COSMOS-SHEEP-TDT7_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT7_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT7_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT7_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT7_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,TDT_TSOIL_25_30MIN_RAW,
COSMOS-SHEEP-TDT7_VWC_30MIN_RAW,TDT_TSOIL,LT,1,,
COSMOS-SHEEP-TDT7_VWC_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT7_TSOIL_30MIN_RAW,RANGE,LT,-10,,
COSMOS-SHEEP-TDT7_TSOIL_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT7_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT7_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT7_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT7_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT7_TSOIL_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT7_SOILEC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT7_SOILEC_30MIN_RAW,RANGE,GT,25,,
COSMOS-SHEEP-TDT7_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT7_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT7_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT7_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT7_SOILPERM_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT7_SOILPERM_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT7_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT7_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT7_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT7_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT8_VWC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT8_VWC_30MIN_RAW,RANGE,GT,100,,
COSMOS-SHEEP-TDT8_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT8_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT8_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT8_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT8_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,TDT_TSOIL_25_30MIN_RAW,
COSMOS-SHEEP-TDT8_VWC_30MIN_RAW,TDT_TSOIL,LT,1,,
COSMOS-SHEEP-TDT8_VWC_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT8_TSOIL_30MIN_RAW,RANGE,LT,-10,,
COSMOS-SHEEP-TDT8_TSOIL_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT8_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT8_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT8_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT8_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT8_TSOIL_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT8_SOILEC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT8_SOILEC_30MIN_RAW,RANGE,GT,25,,
COSMOS-SHEEP-TDT8_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT8_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT8_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT8_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT8_SOILPERM_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT8_SOILPERM_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT8_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT8_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT8_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT8_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT9_VWC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT9_VWC_30MIN_RAW,RANGE,GT,100,,
COSMOS-SHEEP-TDT9_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT9_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT9_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT9_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT9_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,TDT_TSOIL_50_30MIN_RAW,
COSMOS-SHEEP-TDT9_VWC_30MIN_RAW,TDT_TSOIL,LT,1,,
COSMOS-SHEEP-TDT9_VWC_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT9_TSOIL_30MIN_RAW,RANGE,LT,-10,,
COSMOS-SHEEP-TDT9_TSOIL_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT9_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT9_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT9_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT9_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT9_TSOIL_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT9_SOILEC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT9_SOILEC_30MIN_RAW,RANGE,GT,25,,
COSMOS-SHEEP-TDT9_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT9_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT9_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT9_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT9_SOILPERM_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT9_SOILPERM_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT9_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT9_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT9_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT9_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT10_VWC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT10_VWC_30MIN_RAW,RANGE,GT,100,,
COSMOS-SHEEP-TDT10_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT10_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT10_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT10_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT10_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,TDT_TSOIL_50_30MIN_RAW,
COSMOS-SHEEP-TDT10_VWC_30MIN_RAW,TDT_TSOIL,LT,1,,
COSMOS-SHEEP-TDT10_VWC_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT10_TSOIL_30MIN_RAW,RANGE,LT,-10,,
COSMOS-SHEEP-TDT10_TSOIL_30MIN_RAW,RANGE,GT,50,,
COSMOS-SHEEP-TDT10_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-SHEEP-TDT10_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-SHEEP-TDT10_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-SHEEP-TDT10_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-SHEEP-TDT10_TSOIL_30MIN_RAW,SPIKE,GT,8,,
COSMOS-SHEEP-TDT10_SOILEC_30MIN_RAW,RANGE,LT,0,,
COSMOS-SHEEP-TDT10_SOILEC_30MIN_RAW,RANGE,GT,25,,
COSMOS-SHEEP-TDT10_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
